,fluxes,reduced_costs
DIMPtex_num1,0.0,-2.0
EX_hdca_e,0.0,1170.355555555541
EX_glcr_e,0.0,141.88888888888647
GNK_num1,0.0,11.111111111110926
HMBS,0.00038791859834627824,-2.0
3NTD7pp_num1,0.0,-2.0
DMStex_num1,0.0,-2.0
3NTD4pp_num1,0.0,-2.0
3NTD2pp_num1,0.0,-2.0
3NTD9pp_num1,0.0,-2.0
RMK,0.0,-1.9999999999999662
FHL_num1,0.0,-3.288888888888682
HYPOE,0.0,22.311111111110918
MEPCT,0.0020778868418144768,-1.9999999999999876
GLUDy,0.0,1.9999999999999538
23PDE7pp,0.0,-2.0
GALTptspp,0.0,-2.0
GALURt2rpp,0.0,-1.9999999999999947
ZN2abcpp,0.0,22.31111111111097
CSNtex_num1,0.0,-2.0
GLYCLTDy_num1,0.0,17.111111111111132
LYSDC_num1,0.0,-2.0000000000000053
DAAD,0.0,7.377777777777965
GLCNt2rpp_num1,0.0,2.0000000000000107
GLCptspp_num1,10.0,-2.0
GLCRt2rpp_num1,0.0,-1.9999999999999947
GLCt2pp,0.0,4.577777777777737
UREAtpp,0.0,2.0
XANt2pp_num1,0.0,2.5777777777777366
GLYC3Pabcpp,0.0,11.733333333333302
PPPNt2rpp,0.0,-1.9999999999999947
PTRCORNt7pp,0.0,2.0
GLCURt2rpp_num1,0.0,-1.9999999999999947
ACMUMptspp,0.0,-1.9999999999999716
EX_h2o_e,47.26811933481375,-2.0
EX_ala__D_e,0.0,127.59999999999837
HSTPT,0.08240052056082894,-2.0
SPMDabcpp_num1,0.0,26.88888888888864
CYNTtex_num1,0.0,-2.0
HG2tex_num1,0.0,0.0
NTPP5_num1,0.0,42.62222222222185
THDPS,0.32264129178913353,-2.0
ACONMT,0.0,386.5333333333285
XTSNtex_num1,0.0,-2.0
ATPM,6.86,20.31111111111097
CYStex_num1,0.0,-2.0
NADPPPS,0.0,22.311111111110904
EX_mnl_e,0.0,244.11111111110716
THRD_L_num1,0.25269417591691895,-2.0
EX_malt_e,0.0,452.1333333333264
NTD3_num1,0.0,-2.000000000000022
CYTDtex_num1,0.0,-2.0
GLYOX,0.0,-2.000000000000023
DADNtex,0.0,-2.0
4PEPTtex_num1,0.0,2.0
NAMNPP,0.0,-2.0000000000000107
EX_pnto__R_e,0.0,506.2222222222162
SELNPS,0.0,-2.0
DHAtex_num1,0.0,-2.0
ETOHtex_num1,0.0,2.0
MTRPOX,0.0,-2.0
AGM4PCPpp,0.0,5.5777777777775555
GTPDPDP,0.0,22.311111111111043
CRNCAR,0.0,-2.0
GALabcpp_num1,0.0,13.733333333333189
GLYCLTt2rpp_num1,0.0,1.9999999999999964
GUAt2pp,0.0,2.5777777777777366
HPPPNt2rpp,0.0,-1.9999999999999947
RNDR2_num1,0.0,-0.6222222222222626
EX_asn__L_e,0.0,209.11111111110895
ANHMK,0.0,-2.000000000000023
DCAtex_num1,0.0,-2.0
DHFR_num1,0.023340348848928927,-1.999999999999977
EX_cit_e,0.0,195.3555555555527
PRAIi,0.04944048629102577,-2.0
EX_mal__L_e,0.0,131.68888888888694
NMNN,0.0,166.17777777777673
XAND,0.0,268.3111111111093
EX_no2_e,0.0,34.3333333333331
HACD3_num1,0.0,-1.9999999999998632
TYRTA_num1,0.0,2.0
SHKK_num1,0.3314868795585989,-1.9999999999999662
DCYTtex,0.0,-2.0
EX_gam_e,0.0,263.37777777777404
ACACtex_num1,0.0,-2.0
ACNAMtex_num1,0.0,-2.0
ARBTNabcpp,0.0,49.56666666666622
EX_inost_e,0.0,161.0222222222195
EX_mobd_e,0.0,2.0
NNDMBRT,0.0,-2.000000000000023
DGSNtex_num1,0.0,-2.0
THRA2_num1,0.0,-1.9999999999998863
ASO3t8pp,0.0,20.31111111111097
H2Stex_num1,0.0,2.0
PPK,0.0,22.311111111110883
EX_so4_e,0.0,2.0
SADH,0.0,-2.0000000000000107
GLUSy,0.0,20.31111111111095
GUAPRT_num1,0.0,30.31111111111077
EX_phe__L_e,0.0,525.8222222222157
EX_thr__L_e,0.0,247.37777777777507
EX_uri_e,0.0,458.64444444443893
OMCDC,0.39185953818732533,-2.0000000000000053
ABUTD,0.0,78.93333333333285
E4PD_num1,-1.0581049537784578e-12,-1.9999999999997051
IG3PS,0.08240052056082894,-1.999999999999952
PDH,9.40126134120393,-2.0
MTHFR2,0.13425723525141964,-1.9999999999999538
DMSOR2pp,0.0,7.311111111110904
H2St1pp,0.0,210.35555555555493
EX_nh4_e,0.0,2.0
DADK,0.0,-2.0
DUTPDP_num1,0.022758470951409676,-1.999999999999977
EX_ddca_e,0.0,883.1333333333225
HYD3pp_num1,0.0,-1.9999999999999076
NO3R1pp_num1,0.0,-2.0
NTP5,0.0,22.31111111111093
CELBpts_num1,0.0,-2.0
FORt2pp_num1,0.0,5.288888888888682
EX_r5p_e,0.0,171.91111111110834
EX_glyc2p_e,0.0,146.95555555555364
MTAN,0.0,-2.0
DPR_num1,0.0005862267607296326,-1.999999999999977
EX_halipa_e,0.0,-2.0
AACPS5,0.0,24.599999999999774
MANptspp,0.0,-2.0
EX_cmp_e,0.0,507.5333333333276
NTD8_num1,0.0,-2.000000000000022
GALCTD,0.0,-2.0
EX_malthx_e,0.0,1417.0222222222008
MLTG4,0.0,18.31111111111096
UDPGDC,0.0,-2.0
PUNP4_num1,0.0,-2.000000000000006
AMAOTr,1.7395452840640278e-06,-2.0
EX_csn_e,0.0,254.68888888888648
EX_etoh_e,0.0,118.22222222222035
G6PP_num1,0.0,22.311111111110918
MMCD,0.0,-1.999999999999977
GLNS,1.3624614435195928,-2.000000000000023
TYMtex_num1,0.0,-2.0
GTHS,0.0,-1.9999999999999662
EX_g3pe_e,0.0,329.86666666666315
EX_pacald_e,0.0,279.31111111110664
EX_his__L_e,0.0,462.7555555555514
EX_k_e,0.0,2.0
EX_na1_e,0.0,2.0
ACACT1r_num1,0.0,-2.0
ARGORNt7pp,0.0,-2.0
EX_dmso_e,0.0,-2.0
CMPtex_num1,0.0,-2.0
DUMPtex_num1,0.0,-2.0
XMPtex_num1,0.0,-2.0
3PEPTtex_num1,0.0,2.0
EX_12ppd__S_e,0.0,128.57777777777534
EX_pppn_e,0.0,302.19999999999516
ANHGMtex_num1,0.0,-2.0
MALTptspp,0.0,491.02222222221485
UDPKAAT,0.0,-2.0
ULA4NFT,0.0,-2.000000000000023
EX_acgam1p_e,0.0,478.4666666666614
NTD11pp_num1,0.0,-2.0
EX_galt_e,0.0,244.11111111110716
DKGLCNR2x,0.0,-1.999999999999977
ACGS,0.25727178933193345,-2.000000000000023
PDE1_num1,0.0,-2.000000000000023
UPLA4FNT,0.0,-2.000000000000057
UPLA4FNF,0.0,-2.0
ULA4Ntppi,0.0,-2.0
HEPT1,0.0,-1.9999999999998526
FALDtex_num1,0.0,-2.0
MCITD,0.0,50.622222222221865
CU2tex_num1,0.0006166688032006979,-2.0
EX_glcur1p_e,0.0,189.59999999999724
GLCATr,0.0,-2.0
ALR2_num1,0.0,130.6444444444424
AMALT2,0.0,-1.9999999999997158
MLTP1,0.0,-2.0000000000000915
HEPT2,0.0,-1.9999999999999662
FECRMUtex,0.0,4.577777777777737
ALAALAr_num1,0.024169242176785604,-1.9999999999999662
EX_thrp_e,0.0,253.37777777777507
CLtex_num1,0.004527166601776633,-2.0
CYSDtex_num1,0.0,-2.0
CYSDabcpp,0.0,-1.9999999999999662
HXAND,0.0,-2.000000000000023
EX_fald_e,0.0,20.222222222221717
EX_pydxn_e,0.0,397.26666666666137
EX_acgal_e,0.0,-2.0
EX_so2_e,0.0,0.0
EX_dms_e,0.0,-2.0
GMPtex_num1,0.0,-2.0
IMPtex_num1,0.0,-2.0
G3PItex_num1,0.0,-2.0
CD2abcpp,0.0,20.31111111111097
G3PGtex_num1,0.0,-2.0
G3PEtex_num1,0.0,-2.0
G3PCtex_num1,0.0,-2.0
MOAT3C,0.0,-2.0
UMPtex_num1,0.0,-2.0
G1Ptex_num1,0.0,2.0
ADNK1,0.0005853569880875454,-1.9999999999999662
CUt3,0.0,6.577777777777737
ZN2t3pp_num1,0.0,6.577777777777737
SKMtex_num1,0.0,-2.0
MNt2pp,0.0,2.5777777777777366
RHAT1,0.0,-2.000000000000023
GLCabcpp,0.0,20.31111111111097
GALT1,0.0,-2.000000000000023
MNtex_num1,0.0006010128956441216,-2.0
GAL1Ptex_num1,0.0,-2.0
GLCTR2,0.0,-2.000000000000023
G2PPpp_num1,0.0,-2.0
UDPGPpp,0.0,-1.9999999999999716
EX_acgal1p_e,0.0,0.0
EX_cyan_e,0.0,0.0
EX_tyrp_e,0.0,506.77777777777175
O2Stex_num1,0.0,-2.0
HEPK1,0.0,-2.00000000000008
HEPT3,0.0,-2.0000000000001936
HEPK2,0.0,-1.9999999999999662
ALDD3y_num1,0.0,-2.000000000000046
EX_uacgam_e,0.0,939.1111111111004
Kt3pp_num1,0.0,11.155555555555473
EX_udpacgal_e,0.0,460.64444444443893
EX_udpg_e,0.0,691.7111111111021
EX_udpgal_e,0.0,679.1333333333243
EX_udpglcur_e,0.0,646.2444444444361
EX_14glucan_e,0.0,1415.0222222222008
EX_pser__L_e,0.0,135.44444444444298
R5PP_num1,0.0,22.311111111110918
EX_xmp_e,0.0,635.333333333327
EX_damp_e,0.0,745.6888888888823
CYSSADS_num1,0.0,-1.9999999999999964
EX_dimp_e,0.0,711.7333333333263
CPPPGO2,0.0,570.9333333333257
EX_isetac_e,0.0,145.0666666666659
AGM3PH,0.0,-2.0000000000001137
HOMt2pp_num1,0.0,232.2222222222196
EX_aso3_e,0.0,0.0
EX_tcynt_e,0.0,0.0
EX_fe3dhbzs_e,0.0,0.0
AGM3PApp_num1,0.0,-2.0
PPPGO,0.0,40.933333333332484
EX_feoxam_un_e,0.0,0.0
HOMtex_num1,0.0,0.0
SO2tex_num1,0.0,0.0
SO2tpp,0.0,0.0
LDH_D2,0.0,9.733333333333078
EX_g3pc_e,0.0,186.9999999999973
EX_g3pg_e,0.0,308.2222222222182
EX_g3pi_e,0.0,328.28888888888406
SHCHF,0.00019395929917313912,-1.9999999999999556
SUCOAS,0.0,2.0000000000001137
SUCBZL,0.0,-1.9999999999999538
CYSDDS,0.0,-2.0
CYStpp_num1,0.0,22.311111111110904
EX_g3ps_e,0.0,296.7111111111075
EX_peamn_e,0.0,283.31111111110664
EX_34dhpac_e,0.0,-2.0
NTP1_num1,0.0,20.31111111111097
DAMPtex_num1,0.0,-2.0
DCMPtex_num1,0.0,-2.0
DGMPtex_num1,0.0,-2.0
DTMPtex_num1,0.0,-2.0
ACSERtpp_num1,0.0,207.57777777777528
ACSERtex_num1,0.0,0.0
LALDO3,0.0,15.111111111111132
NTP10_num1,0.0,20.311111111110925
PRAIS,0.38967292976528206,-1.9999999999999893
GDMANE,0.0,24.42222222222199
GPDDA4,0.0,-1.9999999999999947
LPLIPAL2ATG120,0.0,-2.0
PLIPA1E140pp,0.0,-2.0000000000001137
LPLIPAL2E140,0.0,-1.9999999999999662
PLIPA1E160pp,0.0,60.06666666666638
GALKr,0.0,-1.9999999999999662
PLIPA1E161pp,0.0,-2.0
AACPS8,0.0,46.6222222222219
AACPS9,0.0,46.6222222222219
LPLIPAL2E180,0.0,-2.0000000000001084
LPLIPAL2G161,0.0,-2.000000000000023
LPLIPAL2G181,0.0,-2.000000000000023
2AGPE120tipp,0.0,-2.0
HXCT,0.0,26.311111111110904
AACPS6,0.0,-2.0000000000000107
2AGPEAT160,0.0,-2.0000000000000675
AACPS7,0.0,24.599999999999774
PANTS,0.0005862267607296326,-1.999999999999977
G3PGabcpp,0.0,12.311111111111085
G3PIabcpp,0.0,11.733333333333302
DURADx,0.0,2.0000000000000675
ECOAH7_num1,0.0,-2.0
G1PPpp_num1,0.0,-2.0
GALCTND,0.0,-2.0
GCALDD,0.0003879185972880068,-2.000000000000046
HISTP,0.08240052056082894,-1.9999999999999938
G3PSabcpp,0.0,-2.000000000000023
QMO2,0.0014142503159438034,-2.0
QMO3,0.0,-2.000000000000046
LPLIPAL2E141,0.0,-1.9999999999999662
LPLIPAL2E161,0.0,-1.9999999999995914
LDH_D,0.0,-2.000000000000023
AMALT4,0.0,-1.9999999999999432
NTD11_num1,0.0,-2.0
LPLIPAL2E181,0.0,-2.000000000000023
YUMPS,0.0,2.0
LPLIPAL2G180,0.0,121.55555555555425
LPLIPAL2G141,0.0,-2.00000000000008
2AGPA120tipp,0.0,-2.0
2AGPG180tipp,0.0,-2.0
IPDDI,0.0,1.1368683772161603e-13
ORNDC_num1,0.0,-2.0000000000000053
UPP3MT,0.00019395929917313912,-1.9999999999999094
KAS15,0.3095346878463532,-1.999999999999977
ALAALAtex_num1,0.0,-2.0
FACOAL181t2pp_num1,0.0,-1.9999999999996358
T2DECAI,0.13083815899559184,-2.0
2AGPGAT180,0.0,-2.000000000000181
2AGPGAT181,0.0,-1.9999999999999538
3OAS161,0.1308381589955918,-1.999999999999977
DHQS,0.3314868795585989,-1.9999999999999938
EAR141y,0.0,1.377777777778011
EAR161x,0.1308381589955918,-1.999999999999977
2AGPG141tipp,0.0,-2.0
2AGPG161tipp,0.0,-2.0
2AGPG181tipp,0.0,31.46666666666647
2AGPEAT140,0.0,121.5555555555554
2AGPEAT120,0.0,-2.0000000000000675
DASYN160,0.05550367137863094,-2.0000000000000444
DASYN161,0.0654190794977959,-2.0000000000000444
DASYN181,0.0,-2.0000000000000444
CDAPPA161,0.0,48.62222222222192
2AGPEAT161,0.0,42.04444444444457
2AGPEAT141,0.0,-2.0000000000003517
2AGPGAT160,0.0,-1.9999999999999538
PGSA180,0.0,-2.0
PGCD,1.493931492340138,-2.000000000000023
PSSA140,0.0,51.19999999999982
2AGPGAT141,0.0,55.199999999999115
FACOAE180,0.0,-1.9999999999999094
LPLIPAL2ATG140,0.0,-2.0000000000002274
LPLIPAL2ATG141,0.0,-2.0
LPLIPAL2ATG160,0.0,-2.0000000000002274
LPLIPAL2ATG180,0.0,121.55555555555446
LPLIPAL2ATG161,0.0,-2.0000000000001137
LPLIPAL2ATG181,0.0,-2.0000000000001137
FACOAE100,0.0,11.666666666667606
FACOAE80,0.0,47.35555555555693
FACOAE60,0.0,-2.000000000000023
CLPNS180pp_num1,0.0,-2.0
PLIPA1E120pp,0.0,31.466666666666697
CLPNS181pp_num1,0.0,-1.7053025658242404e-13
EX_cys__L_e,0.0,345.7999999999977
PG161abcpp,0.0,95.24444444444255
PGP120abcpp,0.0,6.577777777777396
MALtex_num1,0.0,-2.0
NO3tex_num1,0.0,-2.0
3OAS141,0.13083815899559184,-1.999999999999977
3OAR121,0.13083815899559184,-1.999999999999977
CFAS160G,0.0,-2.000000000000046
PGP161abcpp,0.0,103.8222222222201
PGP181abcpp,0.0,6.577777777777396
PA120abcpp,0.0,-2.00000000000008
PLIPA1G120pp,0.0,31.46666666666647
URAt2pp_num1,0.0,-1.9999999999999947
FACOAE141,0.0,59.48888888888878
CLPNS120pp_num1,0.0,-2.0000000000000853
ALPATE160pp,0.0,55.19999999999959
FACOAE161,0.0,24.311111111112222
EX_gsn_e,0.0,682.2222222222156
TTDCEAtexi,0.0,-2.0
HDCEAtexi,0.0,-2.0
ALPATG160pp,0.0,-2.0
2AGPGAT120,0.0,-1.9999999999999538
LPLIPAL2ATE120,0.0,-2.0000000000001137
ALAALAD,0.0,22.311111111110904
2AGPEAT180,0.0,111.9666666666653
LPLIPAL2ATE140,0.0,-2.0000000000001137
EX_orot_e,0.0,187.48888888888698
LPLIPAL2ATE160,0.0,-2.0000000000001137
LPLIPAL2ATE180,0.0,-2.0
LPLIPAL2ATE141,0.0,-1.9999999999998863
2AGPEAT181,0.0,-2.0000000000000675
2AGPGAT140,0.0,-1.9999999999997833
PLIPA1E181pp,0.0,31.466666666666697
PLIPA1G180pp,0.0,-2.000000000000014
LPLIPAL2ATE161,0.0,-1.9999999999998863
LPLIPAL2ATE181,0.0,-2.0000000000002274
FACOAL141t2pp_num1,0.0,-2.0000000000000906
FACOAL161t2pp_num1,0.0,-2.0000000000000906
PA160abcpp,0.0,55.19999999999921
PLIPA1G181pp,0.0,-2.0
ALAALAabcpp_num1,0.0,-1.9999999999999662
HEXt2rpp,0.0,2.0000000000000107
G3PEabcpp,0.0,-1.9999999999999662
G3PCabcpp,0.0,7.733333333333302
2AGPGAT161,0.0,-1.9999999999999538
PA181abcpp,0.0,-2.00000000000008
12DGR141tipp,0.0,-2.0
AMPTASEPG_num1,0.0,-2.0
ADSL1r,0.26032643085077534,-2.0
PROGLYabcpp,0.0,-2.000000000000023
GTHRDabcpp,0.0,42.62222222222188
PGPP140pp_num1,0.0,-2.0
PGPP141pp_num1,0.0,-2.0
PGPP160pp_num1,0.0,63.77777777777692
2AGPG140tipp,0.0,-2.0
PGPP180pp_num1,0.0,-2.0
2AGPG160tipp,0.0,-2.0
SERD_D,0.0,27.68888888888887
CLPNH141pp,0.0,0.0
CLPNH160pp,0.0,0.0
CLPNH161pp,0.0,0.0
AICART,0.4718794910269379,-2.0
CLPNH181pp,0.0,-2.0
D_LACt2pp_num1,0.0,-2.0000000000000018
PLIPA1E180pp,0.0,-2.0
RIBtex_num1,0.0,-2.0
FLVRx,0.0,-1.9999999999999538
THMtex_num1,0.0,-2.0
XYLUtex_num1,0.0,-2.0
PLIPA1G140pp,0.0,-2.0
PLIPA1G161pp,0.0,-2.0000000000001137
CLPNS160pp_num1,0.0,-2.0000000000000853
CLPNS161pp_num1,0.0,1.9999999999998295
EX_manglyc_e,0.0,314.82222222221725
ALLtex_num1,0.0,-2.0
PG160abcpp,0.0,55.19999999999921
FRUpts2pp,0.0,-2.0
PGP140abcpp,0.0,130.13333333333213
PAPA120pp,0.0,-2.0
PAPA140pp,0.0,-2.0
GGPTRCO,0.0,-2.0000000000000213
EX_metsox_R__L_e,0.0,542.533333333329
PAPA141pp,0.0,-2.0
34dhpactex_num1,0.0,2.0
PAPA160pp,0.0,-2.0
G6Pt6_2pp,0.0,-1.9999999999999982
PAPA161pp,0.0,-2.0
MALTHXtexi,0.0,-2.0
12PPDStpp,0.0,-2.0
PAPA180pp,0.0,13.588888888888718
PROtex_num1,0.0,-2.0
HPYRI,0.0,2.0
FE3HOXUtex,0.0,-2.0
HYD1pp_num1,0.0,-2.0
EX_cl_e,0.0,2.0
FE3DHBZStonex_num1,0.0,4.577777777777737
AACTOOR,0.0,-2.0
H2tpp,0.0,-2.0
23DAPPAtex_num1,0.0,-2.0
ECAP3pp,0.0,-2.0
FEOXAMtonex,0.0,4.577777777777737
TPRDCOAS,0.0,-1.9999999999998863
ACGAM1PPpp,0.0,-2.0
EX_dgmp_e,0.0,737.5777777777708
GAMptspp,0.0,-2.0
GSNt2pp,0.0,-2.000000000000023
EX_4hoxpacd_e,0.0,-2.0
FMNRx_num1,0.0,-1.999999999999977
EX_3hpppn_e,0.0,279.15555555555113
EX_man6p_e,0.0,248.79999999999646
GSNtex_num1,0.0,-2.0
SBTtex_num1,0.0,-2.0
FORtex_num1,0.0,-2.0
EX_tsul_e,0.0,0.0
PHEt2rpp_num1,0.0,-2.000000000000023
DHBS,0.0,90.577777777777
THIORDXi_num1,0.0,53.733333333332936
EX_n2o_e,0.0,0.0
PPPGO3,0.00019395929917313912,-2.0000000000002274
PFK_num1,5.144443624228156,-1.9999999999999662
PDX5POi,0.0,5.733333333333064
PDX5PO2,0.00019395929917313912,-2.000000000000023
MDDCP1pp_num1,0.0,17.155555555555736
GUI2,0.0,-2.0
OMBZLM,0.0,-2.000000000000023
PLIPA1A181pp,0.0,35.4666666666667
PGM_num1,0.0,2.0
LPLIPAL2A141,0.0,-1.9999999999999893
HG2t3pp,0.0,4.577777777777737
CYTBO3_4pp,44.88025315994802,-2.0
EX_maltttr_e,0.0,914.2666666666528
GLYCK,0.0,-4.618527782440651e-14
MLTG5,0.0,18.31111111111096
GPDDA3,0.0,16.311111111111085
EAR141x,0.1308381589955918,-1.999999999999977
EAR181x,0.0,-1.999999999999977
TPI,7.968449239204245,-2.0
EAR181y,0.0,1.377777777778011
G3PAT141,0.0,51.19999999999891
2DOXG6PP_num1,0.0,-2.0
OXAMTC,0.0,32.199999999999754
UDCPPtppi,0.0,-2.0
AGMH,0.0,-2.0
G3PAT181,0.0,-2.0
DASYN140,0.0,-2.0000000000000444
MPTG_num1,0.012084621088392802,-1.9999999999998188
DASYN180,0.0,-1.9999999999999876
MPTG2_num1,0.0,27.733333333333757
DASYN141,0.0,-2.0000000000000444
RPI_num1,0.0,2.0
MCTP1App_num1,0.012084621088392802,-1.9999999999999147
MCTP2App_num1,0.0,-1.9999999999998295
CDAPPA160,0.0,48.62222222222192
CDAPPA141,0.0,48.62222222222192
MCTP1Bpp_num1,0.0,-2.0
PERD,-1.0581049537784578e-12,-2.000000000000023
MELIBt3ipp,0.0,11.155555555555463
PGSA141,0.0,125.5555555555552
EX_alaala_e,0.0,276.3555555555522
EX_dtmp_e,0.0,600.3333333333267
5DOAN,0.00019569884445720315,-2.0
DM_5drib_c,0.00019569884445720315,-2.0
EX_lipoate_e,0.0,0.0
EX_pydx_e,0.0,380.22222222221734
EX_g1p_e,0.0,235.06666666666314
GLCtex_copy2_num1,0.0,-2.0
NAt3pp_num1,0.0,3.9999999999999964
MINOHPtexi,0.0,-2.0
12PPDRtpp,0.0,-2.0
SFGTHi_num1,0.0,-2.000000000000023
PYDAMK,0.0,-1.9999999999999662
DHORDfum,0.0,5.684341886080802e-14
K2L4Aabcpp,0.016922296523374864,-2.00000000000008
FACOAE120,0.0,-2.000000000000023
3OAR120,0.17869652885076134,-1.999999999999977
3HAD80_num1,0.3095346878463532,-2.0
3HAD120_num1,0.17869652885076134,-2.0
DSBCGT,0.0,1498.7111111110974
DSBGGT,0.0,1498.7111111110974
EAR180x,0.0,-1.999999999999977
AKGtex_num1,0.0,-2.0
SO4t2pp,0.2190261467165018,-2.0
EAR180y,0.0,1.377777777778011
AGPAT120,0.0,-2.0
DHNAOT4,0.0,-2.0000000000000444
AMPMS2,0.00019395929917313912,-1.9999999999999556
DM_oxam_c,0.0,-2.0
ALR4x,0.0,17.04444444444407
PGPP120_num1,0.0,-2.000000000000022
DAGK120,0.0,-1.9999999999999662
ALLTNtex_num1,0.0,-2.0
PSSA180,0.0,165.16666666666492
ASNtex_num1,0.0,-2.0
PSSA161,0.0654190794977959,-2.0
PSSA141,0.0,-2.0
PSD160,0.05550367137863094,-2.0000000000000906
PSD161,0.0654190794977959,-2.0000000000000906
PSD180,0.0,-1.9999999999999982
COLIPAabcpp,0.0,-1.9999999999996252
LPLIPAL1G141pp,0.0,-1.9999999999999432
LPLIPAL1G180pp,0.0,-2.0
LPLIPAL1G181pp,0.0,-2.0
ACONIs,0.0,-2.0
ACONTb_num1,6.647063646580391,-2.0
GLCP2_num1,0.0,-2.000000000000006
F6Pt6_2pp,0.0,-1.9999999999999982
PPALtpp,0.0,2.0
PLIPA2A140pp,0.0,50.62222222222181
PLIPA2A141pp,0.0,-2.0
PLIPA2A180pp,0.0,-2.0
GAM6Pt6_2pp,0.0,-2.0000000000000124
PLIPA2E141pp,0.0,69.51111111111095
FE3HOXabcpp,0.0,47.56666666666622
PLIPA2E181pp,0.0,12.311111111111131
PLIPA2G140pp,0.0,54.622222222222035
PPALtex_num1,0.0,-2.0
CA2tex_num1,0.004527166601776633,-2.0
CUtex_num1,0.0,-2.0
3HAD161_num1,0.1308381589955918,-2.0
PLIPA2G160pp,0.0,-2.0
CU1Opp,0.0,-2.0
PLIPA2G181pp,0.0,-2.0
SUCDi,5.712387700227307,-1.999999999999993
FADRx2,0.0,1.377777777778011
LPLIPAL1E141pp,0.0,-2.0
LALDO2x,0.0,127.26666666666443
12PPDRtex_num1,0.0,0.0
LPLIPAL1E160pp,0.0,-2.0
LPLIPAL1E180pp,0.0,-2.0
ASNS1,0.0,20.31111111111095
EAR80y,0.0,1.3777777777777835
EAR120y,0.0,1.3777777777775562
3OAR181,0.0,133.77777777777675
3HAD121_num1,0.13083815899559184,-2.0
EAR121y,0.0,1.3777777777777835
LPLIPAL1E181pp,0.0,-2.0
LPLIPAL1G160pp,0.0,-2.0000000000001137
LPLIPAL1G161pp,0.0,-2.000000000000057
GTHRDHpp,0.0,-2.0
EX_o2_e,0.0,2.0
PROGLYtex_num1,0.0,-2.0
EX_progly_e,0.0,356.5777777777736
MDDCP2pp_num1,0.0,-1.9999999999999147
LPLIPAL1G120pp,0.0,-1.9999999999999432
PLIPA2E140pp,0.0,68.93333333333294
PLIPA2E160pp,0.0,69.5111111111105
PLIPA2A161pp,0.0,-2.0
PLIPA2A181pp,0.0,-2.0
F6Ptex_num1,0.0,-2.0
MDDCP3pp_num1,0.0,-1.9999999999999147
EAR140x,0.11100734275726187,-1.999999999999977
EAR40y,0.0,1.377777777778011
GAMAN6Ptex_num1,0.0,-2.0
EX_gal_bD_e,0.0,210.4888888888854
3OAS181,0.0,-1.999999999999977
EAR161y,0.0,1.377777777778011
G3PAT140,0.0,-2.0
G3PAT160,0.05550367137863094,-2.0
G3PAT161,0.0654190794977959,-2.0
AGPAT160,0.05550367137863094,-2.0
AGPAT140,0.0,121.5555555555552
PGSA160,0.0,68.35555555555538
MLDCP2Bpp_num1,0.0,13.155555555554827
3OAS140_num1,0.17869652885076134,-1.999999999999977
3OAR140,0.17869652885076134,-1.999999999999977
CDAPPA140,0.0,48.62222222222192
MLDCP1App_num1,0.0,4.547473508864641e-13
EAR160y,0.0,1.377777777778011
3OAR160,0.11100734275726187,-1.9999999999998632
PDE4,0.0,-2.000000000000023
PGSA161,0.0,24.31111111111113
3HAD181_num1,0.0,-2.0
PGPP160_num1,0.0,-2.000000000000022
EAR100y,0.0,1.377777777778011
3OAR141,0.13083815899559184,-1.999999999999977
3OAR161,0.1308381589955918,-1.999999999999977
3HAD141_num1,0.13083815899559184,-2.0
EAR121x,0.13083815899559184,-2.0000000000000906
PGPP180_num1,0.0,-1.9999999999999938
PGPP161_num1,0.0,-2.000000000000022
PGPP181_num1,0.0,-2.000000000000022
PSD140,0.0,-2.0000000000000906
MICITDr,0.0,-2.0
CDAPPA180,0.0,48.62222222222181
AGM4PH,0.0,-2.000000000000057
NTP12,0.0,656.4888888888823
PE141abcpp,0.0,-2.00000000000008
CDAPPA181,0.0,48.62222222222192
PGSA140,0.0,-2.0
LPLIPAL1A141pp,0.0,-1.9999999999999716
LPLIPAL1A180pp,0.0,170.58888888888663
LPLIPAL1E140pp,0.0,-2.0
LPLIPAL1E161pp,0.0,-2.0
LPLIPAL1G140pp,0.0,-1.9999999999999432
PE160abcpp,0.05550367137863094,-2.00000000000008
PE161abcpp,0.0654190794977959,-2.00000000000008
PSD141,0.0,-2.0000000000000906
PG140abcpp,0.0,121.55555555555459
PG141abcpp,0.0,-2.00000000000008
ACONTa_num1,6.647063646580391,-2.0
MLDCP2App_num1,0.0,-1.9999999999997726
12DGR140tipp,0.0,-2.0
PG180abcpp,0.0,111.96666666666574
12DGR160tipp,0.0,-2.0
PG181abcpp,0.0,-2.00000000000008
AM4PA,0.0,-1.9999999999998863
PGP141abcpp,0.0,6.577777777777396
PGP160abcpp,0.0,-2.00000000000008
12DGR180tipp,0.0,-2.0
PGPP120pp_num1,0.0,-2.0
PGPP181pp_num1,0.0,-2.0
CLPNH120pp,0.0,0.0
PGP180abcpp,0.0,120.54444444444341
EX_dump_e,0.0,517.9999999999941
PAPA181pp,0.0,55.19999999999982
PA140abcpp,0.0,55.19999999999966
CLPNH140pp,0.0,4.547473508864641e-13
EX_12ppd__R_e,0.0,0.0
PGSA181,0.0,68.35555555555538
PGPP140_num1,0.0,-2.000000000000022
PGPP141_num1,0.0,-2.000000000000022
MDDCP5pp_num1,0.0,-1.9999999999999147
MLTGY3pp_num1,0.0,-2.0
