,MW,type
DAGK120,52.479594382,proteozyme
PSSA180,69.7391917914,proteozyme
PSSA161,69.7391917914,proteozyme
PSSA141,69.7391917914,proteozyme
PSD160,47.461185291199996,proteozyme
PSD161,47.461185291199996,proteozyme
PSD180,47.461185291199996,proteozyme
COLIPAabcpp,170.2759042422,proteozyme
PLIPA2A140pp,87.6019862299,proteozyme
PLIPA2A141pp,87.6019862299,proteozyme
PLIPA2A180pp,87.6019862299,proteozyme
GAM6Pt6_2pp,66.8398309018,proteozyme
PPALtex_num1,54.4419989054,proteozyme
PPALtex_num2,154.221380118,proteozyme
PPALtex_num3,155.8510819227,proteozyme
PPALtex_num4,159.9514217012,proteozyme
CA2tex_num1,54.4419989054,proteozyme
CA2tex_num2,154.221380118,proteozyme
CA2tex_num3,155.8510819227,proteozyme
CA2tex_num4,159.9514217012,proteozyme
CUtex_num1,54.4419989054,proteozyme
CUtex_num2,154.221380118,proteozyme
CUtex_num3,155.8510819227,proteozyme
CUtex_num4,159.9514217012,proteozyme
CU1Opp,74.6979019426,proteozyme
SUCDi,468.9737371296,proteozyme
LPLIPAL1E141pp,124.7979916878,proteozyme
LALDO2x,409.0402282448,proteozyme
12PPDRtex_num1,54.4419989054,proteozyme
12PPDRtex_num2,154.221380118,proteozyme
12PPDRtex_num3,155.8510819227,proteozyme
12PPDRtex_num4,159.9514217012,proteozyme
LPLIPAL1E160pp,124.7979916878,proteozyme
LPLIPAL1E180pp,124.7979916878,proteozyme
LPLIPAL1E181pp,124.7979916878,proteozyme
LPLIPAL1G160pp,124.7979916878,proteozyme
LPLIPAL1G161pp,124.7979916878,proteozyme
LPLIPAL1G120pp,124.7979916878,proteozyme
PLIPA2E140pp,87.6019862299,proteozyme
PLIPA2E160pp,87.6019862299,proteozyme
PLIPA2A161pp,87.6019862299,proteozyme
PLIPA2A181pp,87.6019862299,proteozyme
F6Ptex_num1,54.4419989054,proteozyme
F6Ptex_num2,154.221380118,proteozyme
F6Ptex_num3,155.8510819227,proteozyme
F6Ptex_num4,159.9514217012,proteozyme
GAMAN6Ptex_num1,54.4419989054,proteozyme
GAMAN6Ptex_num2,154.221380118,proteozyme
GAMAN6Ptex_num3,155.8510819227,proteozyme
GAMAN6Ptex_num4,159.9514217012,proteozyme
ALR4x,409.0402282448,proteozyme
LPLIPAL1G141pp,124.7979916878,proteozyme
LPLIPAL1G180pp,124.7979916878,proteozyme
LPLIPAL1G181pp,124.7979916878,proteozyme
ACONTb_num1,246.9795320626,proteozyme
ACONTb_num2,258.0188169512,proteozyme
GLCP2_num1,239.1190836304,proteozyme
GLCP2_num2,246.1195767623,proteozyme
F6Pt6_2pp,66.8398309018,proteozyme
PLIPA2E141pp,87.6019862299,proteozyme
PLIPA2E181pp,87.6019862299,proteozyme
PLIPA2G140pp,87.6019862299,proteozyme
3HAD161_num1,50.107618151299995,proteozyme
3HAD161_num2,134.9799628221,proteozyme
PLIPA2G160pp,87.6019862299,proteozyme
PLIPA2G181pp,87.6019862299,proteozyme
ASNS1,165.516630814,proteozyme
EAR80y,147.2078113334,proteozyme
EAR120y,147.2078113334,proteozyme
3OAR181,135.0374164476,proteozyme
3HAD121_num1,50.107618151299995,proteozyme
3HAD121_num2,134.9799628221,proteozyme
EAR121y,147.2078113334,proteozyme
GTHRDHpp,81.581506664,proteozyme
PROGLYtex_num1,54.4419989054,proteozyme
PROGLYtex_num2,154.221380118,proteozyme
PROGLYtex_num3,155.8510819227,proteozyme
PROGLYtex_num4,159.9514217012,proteozyme
MDDCP2pp_num1,63.0700806052,proteozyme
MDDCP2pp_num2,115.1949153594,proteozyme
MDDCP2pp_num3,117.4007383467,proteozyme
MDDCP2pp_num4,68.41379608589999,proteozyme
MDDCP2pp_num5,57.2503585353,proteozyme
MDDCP2pp_num6,55.27302927699999,proteozyme
MDDCP3pp_num1,63.0700806052,proteozyme
MDDCP3pp_num2,115.1949153594,proteozyme
MDDCP3pp_num3,117.4007383467,proteozyme
MDDCP3pp_num4,68.41379608589999,proteozyme
MDDCP3pp_num5,57.2503585353,proteozyme
MDDCP3pp_num6,55.27302927699999,proteozyme
EAR140x,147.2078113334,proteozyme
EAR40y,147.2078113334,proteozyme
3OAS181,113.70732872949999,proteozyme
EAR161y,147.2078113334,proteozyme
G3PAT140,132.105036233,proteozyme
G3PAT160,132.105036233,proteozyme
G3PAT161,132.105036233,proteozyme
AGPAT160,36.2594453236,proteozyme
CDAPPA140,37.5770484684,proteozyme
MLDCP1App_num1,47.6566596952,proteozyme
MLDCP1App_num2,45.449251780299996,proteozyme
MLDCP1App_num3,89.5649190625,proteozyme
MLDCP1App_num4,45.7461615507,proteozyme
MLDCP1App_num5,44.015156456899994,proteozyme
EAR160y,147.2078113334,proteozyme
EAR100y,147.2078113334,proteozyme
3OAR141,135.0374164476,proteozyme
3OAR161,135.0374164476,proteozyme
3HAD141_num1,50.107618151299995,proteozyme
3HAD141_num2,134.9799628221,proteozyme
EAR121x,147.2078113334,proteozyme
PSD140,47.461185291199996,proteozyme
MICITDr,246.9795320626,proteozyme
CDAPPA181,37.5770484684,proteozyme
PGSA140,27.340793563800002,proteozyme
LPLIPAL1A141pp,124.7979916878,proteozyme
LPLIPAL1A180pp,124.7979916878,proteozyme
LPLIPAL1E140pp,124.7979916878,proteozyme
LPLIPAL1E161pp,124.7979916878,proteozyme
LPLIPAL1G140pp,124.7979916878,proteozyme
ACONTa_num1,246.9795320626,proteozyme
ACONTa_num2,258.0188169512,proteozyme
MLDCP2App_num1,89.5649190625,proteozyme
MLDCP2App_num2,47.6566596952,proteozyme
MLDCP2App_num3,45.7461615507,proteozyme
MLDCP2App_num4,44.015156456899994,proteozyme
MLDCP2App_num5,45.449251780299996,proteozyme
PGPP120pp_num1,25.646902191299997,proteozyme
PGPP120pp_num2,38.3305494649,proteozyme
PGPP181pp_num1,25.646902191299997,proteozyme
PGPP181pp_num2,38.3305494649,proteozyme
PGSA181,27.340793563800002,proteozyme
PGPP140_num1,25.646902191299997,proteozyme
PGPP140_num2,38.3305494649,proteozyme
PGPP141_num1,25.646902191299997,proteozyme
PGPP141_num2,38.3305494649,proteozyme
MDDCP5pp_num1,63.0700806052,proteozyme
MDDCP5pp_num2,115.1949153594,proteozyme
MDDCP5pp_num3,117.4007383467,proteozyme
MDDCP5pp_num4,68.41379608589999,proteozyme
MDDCP5pp_num5,57.2503585353,proteozyme
MDDCP5pp_num6,55.27302927699999,proteozyme
MLTGY3pp_num1,65.2692997275,proteozyme
MLTGY3pp_num2,52.9795069625,proteozyme
MLTGY3pp_num3,53.1687737334,proteozyme
MLTGY3pp_num4,96.88292602359999,proteozyme
MLTGY3pp_num5,53.3732293938,proteozyme
MLTGY3pp_num6,29.3562931618,proteozyme
MLTGY3pp_num7,77.0039716006,proteozyme
MLTGY3pp_num8,50.5161332402,proteozyme
G3PAT180,132.105036233,proteozyme
AGPAT140,36.2594453236,proteozyme
PGSA160,27.340793563800002,proteozyme
MLDCP2Bpp_num1,47.6566596952,proteozyme
MLDCP2Bpp_num2,44.015156456899994,proteozyme
MLDCP2Bpp_num3,45.7461615507,proteozyme
MLDCP2Bpp_num4,45.449251780299996,proteozyme
MLDCP2Bpp_num5,89.5649190625,proteozyme
3OAS140_num1,112.5649921618,proteozyme
3OAS140_num2,113.70732872949999,proteozyme
3OAR140,135.0374164476,proteozyme
3OAR160,135.0374164476,proteozyme
PGSA161,27.340793563800002,proteozyme
3HAD181_num1,50.107618151299995,proteozyme
3HAD181_num2,134.9799628221,proteozyme
PGPP160_num1,25.646902191299997,proteozyme
PGPP160_num2,38.3305494649,proteozyme
PGPP180_num1,25.646902191299997,proteozyme
PGPP180_num2,38.3305494649,proteozyme
PGPP161_num1,25.646902191299997,proteozyme
PGPP161_num2,38.3305494649,proteozyme
PGPP181_num1,38.3305494649,proteozyme
PGPP181_num2,25.646902191299997,proteozyme
CDAPPA180,37.5770484684,proteozyme
NTP12,48.1095527569,proteozyme
PE141abcpp,170.2759042422,proteozyme
PE160abcpp,170.2759042422,proteozyme
PE161abcpp,170.2759042422,proteozyme
PSD141,47.461185291199996,proteozyme
PG140abcpp,170.2759042422,proteozyme
PG141abcpp,170.2759042422,proteozyme
PG180abcpp,170.2759042422,proteozyme
PG181abcpp,170.2759042422,proteozyme
PGP141abcpp,170.2759042422,proteozyme
PGP160abcpp,170.2759042422,proteozyme
PGP180abcpp,170.2759042422,proteozyme
PAPA181pp,38.3305494649,proteozyme
PA140abcpp,170.2759042422,proteozyme
MDDCP4pp_num1,63.0700806052,proteozyme
MDDCP4pp_num2,115.1949153594,proteozyme
MDDCP4pp_num3,117.4007383467,proteozyme
MDDCP4pp_num4,68.41379608589999,proteozyme
MDDCP4pp_num5,57.2503585353,proteozyme
MDDCP4pp_num6,55.27302927699999,proteozyme
CLPNS140pp_num1,72.40781363789999,proteozyme
CLPNS140pp_num2,62.913040695499994,proteozyme
CLPNS141pp_num1,72.40781363789999,proteozyme
CLPNS141pp_num2,62.913040695499994,proteozyme
PG120abcpp,170.2759042422,proteozyme
PE140abcpp,170.2759042422,proteozyme
CFAS160E,115.987643314,proteozyme
CFAS180E,115.987643314,proteozyme
CFAS180G,115.987643314,proteozyme
PAPA160,38.3305494649,proteozyme
PAPA180,38.3305494649,proteozyme
PAPA181,38.3305494649,proteozyme
PETNT161pp,84.2711288012,proteozyme
PSSA160,69.7391917914,proteozyme
PSSA181,69.7391917914,proteozyme
DAGK140,52.479594382,proteozyme
DAGK160,52.479594382,proteozyme
DAGK141,52.479594382,proteozyme
DAGK161,52.479594382,proteozyme
AGPAT181,36.2594453236,proteozyme
MDDEP3pp_num1,39.513037531799995,proteozyme
MDDEP3pp_num2,27.7889318427,proteozyme
MDDEP3pp_num3,79.6073472609,proteozyme
MDDEP3pp_num4,68.41379608589999,proteozyme
MDDEP3pp_num5,44.7575629602,proteozyme
MDDEP3pp_num6,55.27302927699999,proteozyme
MDDEP3pp_num7,64.7942176794,proteozyme
MDDEP4pp_num1,39.513037531799995,proteozyme
MDDEP4pp_num2,55.27302927699999,proteozyme
MDDEP4pp_num3,79.6073472609,proteozyme
MDDEP4pp_num4,68.41379608589999,proteozyme
MDDEP4pp_num5,44.7575629602,proteozyme
MDDEP4pp_num6,27.7889318427,proteozyme
MDDEP4pp_num7,64.7942176794,proteozyme
MLTGY1pp_num1,65.2692997275,proteozyme
MLTGY1pp_num2,29.3562931618,proteozyme
MLTGY1pp_num3,53.3732293938,proteozyme
MLTGY1pp_num4,52.9795069625,proteozyme
MLTGY1pp_num5,96.88292602359999,proteozyme
MLTGY1pp_num6,53.1687737334,proteozyme
MLTGY1pp_num7,77.0039716006,proteozyme
MLTGY1pp_num8,50.5161332402,proteozyme
CGLYtex_num1,54.4419989054,proteozyme
CGLYtex_num2,154.221380118,proteozyme
CGLYtex_num3,155.8510819227,proteozyme
CGLYtex_num4,159.9514217012,proteozyme
3HAD40_num1,50.107618151299995,proteozyme
3HAD40_num2,134.9799628221,proteozyme
PLIPA1E141pp,87.6019862299,proteozyme
3OAS60_num1,113.70732872949999,proteozyme
3OAS60_num2,112.5649921618,proteozyme
3OAS160_num1,112.5649921618,proteozyme
3OAS160_num2,113.70732872949999,proteozyme
3OAR60,135.0374164476,proteozyme
3OAR80,135.0374164476,proteozyme
MLDCP3App_num1,47.6566596952,proteozyme
MLDCP3App_num2,45.449251780299996,proteozyme
MLDCP3App_num3,89.5649190625,proteozyme
MLDCP3App_num4,45.7461615507,proteozyme
MLDCP3App_num5,44.015156456899994,proteozyme
MLDCP1Bpp_num1,47.6566596952,proteozyme
MLDCP1Bpp_num2,45.449251780299996,proteozyme
MLDCP1Bpp_num3,89.5649190625,proteozyme
MLDCP1Bpp_num4,45.7461615507,proteozyme
MLDCP1Bpp_num5,44.015156456899994,proteozyme
2AGPE181tipp,55.017591778799996,proteozyme
2AGPA140tipp,55.017591778799996,proteozyme
2AGPA160tipp,55.017591778799996,proteozyme
2AGPA180tipp,55.017591778799996,proteozyme
2AGPA141tipp,55.017591778799996,proteozyme
PLIPA1G160pp,87.6019862299,proteozyme
PLIPA1G141pp,87.6019862299,proteozyme
LPLIPAL2E160,51.48148622589999,proteozyme
LPLIPAL2G140,51.48148622589999,proteozyme
LPLIPAL2G160,51.48148622589999,proteozyme
2AGPE140tipp,55.017591778799996,proteozyme
2AGPE160tipp,55.017591778799996,proteozyme
2AGPE180tipp,55.017591778799996,proteozyme
2AGPE141tipp,55.017591778799996,proteozyme
2AGPE161tipp,55.017591778799996,proteozyme
2AGPA161tipp,55.017591778799996,proteozyme
2AGPA181tipp,55.017591778799996,proteozyme
2AGPG120tipp,55.017591778799996,proteozyme
LPLIPAL2G120,51.48148622589999,proteozyme
PA141abcpp,170.2759042422,proteozyme
PA161abcpp,170.2759042422,proteozyme
PA180abcpp,170.2759042422,proteozyme
PGPP161pp_num1,25.646902191299997,proteozyme
PGPP161pp_num2,38.3305494649,proteozyme
PE120abcpp,170.2759042422,proteozyme
PE180abcpp,170.2759042422,proteozyme
PAPA140,38.3305494649,proteozyme
PAPA141,38.3305494649,proteozyme
PAPA161,38.3305494649,proteozyme
GTHOXtex_num1,54.4419989054,proteozyme
GTHOXtex_num2,154.221380118,proteozyme
GTHOXtex_num3,155.8510819227,proteozyme
GTHOXtex_num4,159.9514217012,proteozyme
DSBAO1,57.11907369909999,proteozyme
DSBAO2,57.11907369909999,proteozyme
DSBDR_num1,102.16165947270001,proteozyme
DSBDR_num2,97.2111381141,proteozyme
TDSR1,149.2980666832,proteozyme
CGLYabcpp,268.78245651469996,proteozyme
PLIPA2A120pp,87.6019862299,proteozyme
PLIPA2A160pp,87.6019862299,proteozyme
LPLIPAL2E120,51.48148622589999,proteozyme
EAR100x,147.2078113334,proteozyme
EAR120x,147.2078113334,proteozyme
EAR160x,147.2078113334,proteozyme
EAR140y,147.2078113334,proteozyme
3OAS121,112.5649921618,proteozyme
3OAS80_num1,112.5649921618,proteozyme
3OAS80_num2,113.70732872949999,proteozyme
3OAS100_num1,112.5649921618,proteozyme
3OAS100_num2,113.70732872949999,proteozyme
3OAS120_num1,113.70732872949999,proteozyme
3OAS120_num2,112.5649921618,proteozyme
3OAR40,135.0374164476,proteozyme
3OAR100,135.0374164476,proteozyme
3HAD60_num1,50.107618151299995,proteozyme
3HAD60_num2,134.9799628221,proteozyme
3HAD100_num1,50.107618151299995,proteozyme
3HAD100_num2,134.9799628221,proteozyme
3HAD140_num1,50.107618151299995,proteozyme
3HAD140_num2,134.9799628221,proteozyme
3HAD160_num1,50.107618151299995,proteozyme
3HAD160_num2,134.9799628221,proteozyme
AGPAT180,36.2594453236,proteozyme
AGPAT141,36.2594453236,proteozyme
AGPAT161,36.2594453236,proteozyme
DASYN120,41.5433297874,proteozyme
EAR40x,147.2078113334,proteozyme
EAR60y,147.2078113334,proteozyme
MLDEP1pp,79.6073472609,proteozyme
MLDEP2pp,79.6073472609,proteozyme
MLTGY2pp_num1,65.2692997275,proteozyme
MLTGY2pp_num2,29.3562931618,proteozyme
MLTGY2pp_num3,53.3732293938,proteozyme
MLTGY2pp_num4,52.9795069625,proteozyme
MLTGY2pp_num5,96.88292602359999,proteozyme
MLTGY2pp_num6,53.1687737334,proteozyme
MLTGY2pp_num7,77.0039716006,proteozyme
MLTGY2pp_num8,50.5161332402,proteozyme
MLTGY4pp_num1,65.2692997275,proteozyme
MLTGY4pp_num2,52.9795069625,proteozyme
MLTGY4pp_num3,53.1687737334,proteozyme
MLTGY4pp_num4,96.88292602359999,proteozyme
MLTGY4pp_num5,53.3732293938,proteozyme
MLTGY4pp_num6,29.3562931618,proteozyme
MLTGY4pp_num7,77.0039716006,proteozyme
MLTGY4pp_num8,50.5161332402,proteozyme
EAR60x,147.2078113334,proteozyme
EAR80x,147.2078113334,proteozyme
PE181abcpp,170.2759042422,proteozyme
NTP11,48.1095527569,proteozyme
3OAS180_num1,113.70732872949999,proteozyme
3OAS180_num2,112.5649921618,proteozyme
3HAD180_num1,50.107618151299995,proteozyme
3HAD180_num2,134.9799628221,proteozyme
CDAPPA120,37.5770484684,proteozyme
PSSA120,69.7391917914,proteozyme
PSD120,47.461185291199996,proteozyme
PAPA120,38.3305494649,proteozyme
MDDEP1pp_num1,27.7889318427,proteozyme
MDDEP1pp_num2,39.513037531799995,proteozyme
MDDEP1pp_num3,79.6073472609,proteozyme
MDDEP1pp_num4,68.41379608589999,proteozyme
MDDEP1pp_num5,44.7575629602,proteozyme
MDDEP1pp_num6,64.7942176794,proteozyme
MDDEP1pp_num7,55.27302927699999,proteozyme
MDDEP2pp_num1,27.7889318427,proteozyme
MDDEP2pp_num2,39.513037531799995,proteozyme
MDDEP2pp_num3,79.6073472609,proteozyme
MDDEP2pp_num4,68.41379608589999,proteozyme
MDDEP2pp_num5,44.7575629602,proteozyme
MDDEP2pp_num6,64.7942176794,proteozyme
MDDEP2pp_num7,55.27302927699999,proteozyme
PSD181,47.461185291199996,proteozyme
DAGK180,52.479594382,proteozyme
DAGK181,52.479594382,proteozyme
PLIPA2E120pp,87.6019862299,proteozyme
PLIPA2G141pp,87.6019862299,proteozyme
PLIPA2G161pp,87.6019862299,proteozyme
LPLIPAL1A120pp,124.7979916878,proteozyme
LPLIPAL1A140pp,124.7979916878,proteozyme
LPLIPAL1A181pp,124.7979916878,proteozyme
LPLIPAL1E120pp,124.7979916878,proteozyme
3OAR180,135.0374164476,proteozyme
G3PAT120,132.105036233,proteozyme
PGSA120,27.340793563800002,proteozyme
TDSR2,154.2466068823,proteozyme
GTHRDtex_num1,54.4419989054,proteozyme
GTHRDtex_num2,154.221380118,proteozyme
GTHRDtex_num3,155.8510819227,proteozyme
GTHRDtex_num4,159.9514217012,proteozyme
GTHRDabc2pp,169.02777375719998,proteozyme
NADHPO,422.60588772779994,proteozyme
ACOAD7f,117.8451784612,proteozyme
ACOAD8f,117.8451784612,proteozyme
ACOAD5f,117.8451784612,proteozyme
ACOAD3f,117.8451784612,proteozyme
ACOAD2f,117.8451784612,proteozyme
ACOAD4f,117.8451784612,proteozyme
ACOAD6f,117.8451784612,proteozyme
NADH16pp,713.7644841766,proteozyme
NADH18pp,713.7644841766,proteozyme
GLYBt2pp_num1,69.8440611676,proteozyme
GLYBt2pp_num2,144.8777036068,proteozyme
DSERt2pp,68.2307369481,proteozyme
ALAt4pp,68.2349634217,proteozyme
LYSt3pp_num1,30.609838816099998,proteozyme
LYSt3pp_num2,42.713930897299996,proteozyme
CTBTCAL2,77.3432781843,proteozyme
BGLA1_num1,71.2357596777,proteozyme
BGLA1_num2,266.86218465,proteozyme
BGLA1_num3,70.21400968489999,proteozyme
GDPMNP,57.4500594129,proteozyme
AMMQLT8,37.0783245836,proteozyme
FA120ACPHi,30.326400930299997,proteozyme
FA80ACPHi,30.326400930299997,proteozyme
FA140ACPHi,30.326400930299997,proteozyme
FA100ACPHi,30.326400930299997,proteozyme
CRNDCAL2,77.3432781843,proteozyme
CRNCAL2,77.3432781843,proteozyme
CHLt2pp_num1,100.1703300206,proteozyme
CHLt2pp_num2,69.8440611676,proteozyme
GLYt4pp,68.2349634217,proteozyme
FRULYSE,329.33554001379997,proteozyme
FRULYSt2pp,62.8377566345,proteozyme
TUNGStex_num1,54.4419989054,proteozyme
TUNGStex_num2,155.8510819227,proteozyme
TUNGStex_num3,159.9514217012,proteozyme
TUNGStex_num4,154.221380118,proteozyme
COBALT2tpp_num1,34.9804087504,proteozyme
COBALT2tpp_num2,48.3266878381,proteozyme
OXCDC,320.05618514770003,proteozyme
LPLIPAL2A140,51.48148622589999,proteozyme
LPLIPAL2A160,51.48148622589999,proteozyme
LPLIPAL2A161,51.48148622589999,proteozyme
LPLIPAL2A180,51.48148622589999,proteozyme
LPLIPAL2A181,51.48148622589999,proteozyme
UM3PL,65.87236467929999,proteozyme
UM4PL,65.87236467929999,proteozyme
2MAHMP_num1,40.1130647057,proteozyme
2MAHMP_num2,23.0249036317,proteozyme
ZN2tpp,34.9804087504,proteozyme
NI2tpp,48.3266878381,proteozyme
COBALT2t3pp_num1,45.8022944032,proteozyme
COBALT2t3pp_num2,86.9788455285,proteozyme
PLIPA1A120pp,87.6019862299,proteozyme
PLIPA1A140pp,87.6019862299,proteozyme
PLIPA1A141pp,87.6019862299,proteozyme
PLIPA1A160pp,87.6019862299,proteozyme
PLIPA1A161pp,87.6019862299,proteozyme
PLIPA1A180pp,87.6019862299,proteozyme
LPLIPAL2A120,51.48148622589999,proteozyme
CAt6pp,45.8844464838,proteozyme
5DGLCNt2rpp,60.8101059249,proteozyme
GALCTNt2pp,62.177634289100006,proteozyme
GALCTNLtex_num1,155.8510819227,proteozyme
GALCTNLtex_num2,159.9514217012,proteozyme
GALCTNLtex_num3,54.4419989054,proteozyme
GALCTNLtex_num4,154.221380118,proteozyme
KDUI,246.2688241113,proteozyme
CA2t3pp,51.7326972505,proteozyme
NADH17pp,713.7644841766,proteozyme
FA161ACPHi,30.326400930299997,proteozyme
FA141ACPHi,30.326400930299997,proteozyme
ARGt3pp,30.609838816099998,proteozyme
FA160ACPHi,30.326400930299997,proteozyme
MALDtex_num1,154.221380118,proteozyme
MALDtex_num2,54.4419989054,proteozyme
MALDtex_num3,159.9514217012,proteozyme
MALDtex_num4,155.8510819227,proteozyme
OROTtex_num1,159.9514217012,proteozyme
OROTtex_num2,54.4419989054,proteozyme
OROTtex_num3,155.8510819227,proteozyme
OROTtex_num4,154.221380118,proteozyme
PPAt4pp,71.7763520666,proteozyme
OROTt2_2pp,60.011038259900005,proteozyme
MALDt2_2pp,60.011038259900005,proteozyme
5DGLCNtex_num1,155.8510819227,proteozyme
5DGLCNtex_num2,54.4419989054,proteozyme
5DGLCNtex_num3,154.221380118,proteozyme
5DGLCNtex_num4,159.9514217012,proteozyme
DTARTD,158.7709147938,proteozyme
PLIPA2E161pp,87.6019862299,proteozyme
PLIPA2E180pp,87.6019862299,proteozyme
PLIPA2G120pp,87.6019862299,proteozyme
PLIPA2G180pp,87.6019862299,proteozyme
LPLIPAL1A161pp,124.7979916878,proteozyme
LPLIPAL1A160pp,124.7979916878,proteozyme
PSCLYSt2pp,62.8377566345,proteozyme
LYSt2pp,70.7616021707,proteozyme
GLYt2pp_num1,69.8440611676,proteozyme
GLYt2pp_num2,68.2307369481,proteozyme
ALAt2pp_num1,68.2307369481,proteozyme
ALAt2pp_num2,70.0730832058,proteozyme
BALAt2pp,68.2307369481,proteozyme
DALAt2pp,68.2307369481,proteozyme
FE2tpp,34.9804087504,proteozyme
MN2tpp,34.9804087504,proteozyme
MG2tpp,48.3266878381,proteozyme
NI2t3pp_num1,86.9788455285,proteozyme
NI2t3pp_num2,45.8022944032,proteozyme
PPAtex_num1,155.8510819227,proteozyme
PPAtex_num2,154.221380118,proteozyme
PPAtex_num3,54.4419989054,proteozyme
PPAtex_num4,159.9514217012,proteozyme
GALCTNLt2pp,65.2996775065,proteozyme
GALCTLO,48.13940222669999,proteozyme
PSCLYStex_num1,54.4419989054,proteozyme
PSCLYStex_num2,155.8510819227,proteozyme
PSCLYStex_num3,159.9514217012,proteozyme
PSCLYStex_num4,154.221380118,proteozyme
THYMtex_num1,159.9514217012,proteozyme
THYMtex_num2,154.221380118,proteozyme
THYMtex_num3,54.4419989054,proteozyme
THYMtex_num4,155.8510819227,proteozyme
CU2tpp,34.9804087504,proteozyme
FE2t3pp,86.9788455285,proteozyme
MN2t3pp_num1,86.9788455285,proteozyme
MN2t3pp_num2,45.8022944032,proteozyme
CD2tpp,34.9804087504,proteozyme
THRA_num1,119.7058834636,proteozyme
THRA_num2,192.8048576124,proteozyme
XYLK2_num1,161.3704602124,proteozyme
XYLK2_num2,145.69407339810002,proteozyme
GLDBRAN2,97.1781187891,proteozyme
CLt3_2pp,132.9984070902,proteozyme
POR5_num1,196.2158859622,proteozyme
POR5_num2,196.1672815158,proteozyme
HACD8_num1,210.2509481694,proteozyme
HACD8_num2,101.79488081059999,proteozyme
CTECOAI8,210.2509481694,proteozyme
CTECOAI6,210.2509481694,proteozyme
MALCOAMT,37.3464415026,proteozyme
OGMEACPS,88.5316783446,proteozyme
OGMEACPR,135.0374164476,proteozyme
OPMEACPS,112.5649921618,proteozyme
LIPAabctex,378.31521802310004,proteozyme
DGUNC_num1,68.3929278725,proteozyme
DGUNC_num2,50.9099877488,proteozyme
DGUNC_num3,245.41124620239998,proteozyme
DGUNC_num4,89.45199297100001,proteozyme
DGUNC_num5,140.4713407242,proteozyme
CDGUNPD_num1,98.615516045,proteozyme
CDGUNPD_num2,238.4269985784,proteozyme
CDGUNPD_num3,226.1365454269,proteozyme
CDGUNPD_num4,39.0964657276,proteozyme
CDGUNPD_num5,107.57669669539999,proteozyme
LDGUNPD,98.615516045,proteozyme
MPTAT,84.089654591,proteozyme
MOADSUx,142.2405161577,proteozyme
CMtpp_num1,995.2610978212,proteozyme
CMtpp_num2,997.3465983881999,proteozyme
FUSAtpp_num1,997.3465983881999,proteozyme
FUSAtpp_num2,995.2610978212,proteozyme
MINCYCtex_num1,155.8510819227,proteozyme
MINCYCtex_num2,54.4419989054,proteozyme
MINCYCtex_num3,154.221380118,proteozyme
MINCYCtex_num4,159.9514217012,proteozyme
MINCYCtpp_num1,995.2610978212,proteozyme
MINCYCtpp_num2,997.3465983881999,proteozyme
DOXRBCNtex_num1,54.4419989054,proteozyme
DOXRBCNtex_num2,155.8510819227,proteozyme
DOXRBCNtex_num3,159.9514217012,proteozyme
DOXRBCNtex_num4,154.221380118,proteozyme
DOXRBCNtpp_num1,997.3465983881999,proteozyme
DOXRBCNtpp_num2,995.2610978212,proteozyme
REPHACCOAI,37.5160287558,proteozyme
ACPPAT141,61.883498142,proteozyme
ACPPAT161,61.883498142,proteozyme
ACPPAT180,61.883498142,proteozyme
APG3PAT160,29.3124434982,proteozyme
APG3PAT161,29.3124434982,proteozyme
APG3PAT180,29.3124434982,proteozyme
ICYSDS,119.105988367,proteozyme
I4FE4SR,18.2908569678,proteozyme
S2FE2ST,242.141276409,proteozyme
BMOCOS,116.4056679685,proteozyme
BWCOS,116.4056679685,proteozyme
BWCOGDS1,28.5853579617,proteozyme
BWCOGDS2,28.5853579617,proteozyme
DHNPTE,143.9064071426,proteozyme
DHMPTR,34.800123235899996,proteozyme
NOVBCNtpp_num1,995.2610978212,proteozyme
NOVBCNtpp_num2,997.3465983881999,proteozyme
CMtex_num1,54.4419989054,proteozyme
CMtex_num2,159.9514217012,proteozyme
CMtex_num3,155.8510819227,proteozyme
CMtex_num4,154.221380118,proteozyme
LALALGLUtex_num1,155.8510819227,proteozyme
LALALGLUtex_num2,54.4419989054,proteozyme
LALALGLUtex_num3,154.221380118,proteozyme
LALALGLUtex_num4,159.9514217012,proteozyme
LALADGLUtpp_num1,70.7606776296,proteozyme
LALADGLUtpp_num2,71.531744907,proteozyme
LALADGLUtpp_num3,71.30998712030001,proteozyme
LALADGLUtpp_num4,70.0730832058,proteozyme
I2FE2SS,137.39684533480002,proteozyme
I2FE2ST,79.3425322744,proteozyme
I2FE2SS2,137.39684533480002,proteozyme
I4FE4ST,79.3425322744,proteozyme
S4FE4ST,242.141276409,proteozyme
S2FE2SS2,366.11959637300004,proteozyme
BTS5,102.0907339626,proteozyme
5MTRtex_num1,159.9514217012,proteozyme
5MTRtex_num2,54.4419989054,proteozyme
5MTRtex_num3,155.8510819227,proteozyme
5MTRtex_num4,154.221380118,proteozyme
LALADGLUtex_num1,154.221380118,proteozyme
LALADGLUtex_num2,159.9514217012,proteozyme
LALADGLUtex_num3,54.4419989054,proteozyme
LALADGLUtex_num4,155.8510819227,proteozyme
LALALGLUtpp_num1,70.0730832058,proteozyme
LALALGLUtpp_num2,71.30998712030001,proteozyme
LALALGLUtpp_num3,70.7606776296,proteozyme
